Date,StartTime_ET,AwayTeam,AwayABV,AwayPTS,HomeTeam,HomeABV,HomePTS,is_OT,Arena,AwayB2B,HomeB2B,cup_gm,pstszn_gm,rtrvd
2024-01-24,10:00p,Atlanta Hawks,ATL,112,Golden State Warriors,GSW,134,0,Chase Center,0,0,0,0,0
2024-01-25,7:00p,Philadelphia 76ers,PHI,122,Indiana Pacers,IND,134,0,Gainbridge Fieldhouse,0,0,0,0,0
2024-01-25,7:00p,Utah Jazz,UTA,123,Washington Wizards,WAS,108,0,Capital One Arena,0,1,0,0,0
2024-01-25,7:30p,Minnesota Timberwolves,MIN,96,Brooklyn Nets,BRK,94,0,Barclays Center,1,0,0,0,0
2024-01-25,7:30p,Boston Celtics,BOS,143,Miami Heat,MIA,110,0,Kaseya Center,0,1,0,0,0
2024-01-25,7:30p,Denver Nuggets,DEN,84,New York Knicks,NYK,122,0,Madison Square Garden (IV),0,0,0,0,0
2024-01-25,10:00p,Sacramento Kings,SAC,134,Golden State Warriors,GSW,133,0,Chase Center,0,1,0,0,0
2024-01-25,10:30p,Chicago Bulls,CHI,132,Los Angeles Lakers,LAL,141,0,Crypto.com Arena,0,0,0,0,0
2024-01-26,7:00p,Dallas Mavericks,DAL,148,Atlanta Hawks,ATL,143,0,State Farm Arena,0,0,0,0,0
2024-01-26,7:00p,Houston Rockets,HOU,138,Charlotte Hornets,CHO,104,0,Spectrum Center,0,0,0,0,0
2024-01-26,7:00p,Phoenix Suns,PHO,131,Indiana Pacers,IND,133,0,Gainbridge Fieldhouse,0,1,0,0,0
2024-01-26,7:30p,Los Angeles Clippers,LAC,127,Toronto Raptors,TOR,107,0,Scotiabank Arena,0,0,0,0,0
2024-01-26,8:00p,Orlando Magic,ORL,106,Memphis Grizzlies,MEM,107,0,FedEx Forum,0,0,0,0,0
2024-01-26,8:00p,Cleveland Cavaliers,CLE,112,Milwaukee Bucks,MIL,100,0,Fiserv Forum,0,0,0,0,0
2024-01-26,8:00p,Oklahoma City Thunder,OKC,107,New Orleans Pelicans,NOP,83,0,Smoothie King Center,0,0,0,0,0
2024-01-26,9:30p,Portland Trail Blazers,POR,100,San Antonio Spurs,SAS,116,0,Frost Bank Center,0,0,0,0,0
2024-01-27,12:00p,Washington Wizards,WAS,118,Detroit Pistons,DET,104,0,Little Caesars Arena,0,0,0,0,0
2024-01-27,3:00p,Miami Heat,MIA,109,New York Knicks,NYK,125,0,Madison Square Garden (IV),0,0,0,0,0
2024-01-27,5:30p,Philadelphia 76ers,PHI,105,Denver Nuggets,DEN,111,0,Ball Arena,0,0,0,0,0
2024-01-27,6:00p,Houston Rockets,HOU,104,Brooklyn Nets,BRK,106,0,Barclays Center,1,0,0,0,0
2024-01-27,7:00p,Los Angeles Clippers,LAC,115,Boston Celtics,BOS,96,0,TD Garden,1,0,0,0,0
2024-01-27,7:00p,Utah Jazz,UTA,134,Charlotte Hornets,CHO,122,0,Spectrum Center,0,1,0,0,0
2024-01-27,8:00p,New Orleans Pelicans,NOP,117,Milwaukee Bucks,MIL,141,0,Fiserv Forum,1,1,0,0,0
2024-01-27,8:30p,Los Angeles Lakers,LAL,145,Golden State Warriors,GSW,144,2,Chase Center,0,0,0,0,0
2024-01-27,8:30p,Minnesota Timberwolves,MIN,112,San Antonio Spurs,SAS,113,0,Frost Bank Center,0,1,0,0,0
2024-01-27,9:00p,Sacramento Kings,SAC,120,Dallas Mavericks,DAL,115,0,American Airlines Center,0,1,0,0,0
2024-01-28,2:00p,Oklahoma City Thunder,OKC,104,Detroit Pistons,DET,120,0,Little Caesars Arena,0,1,0,0,0
2024-01-28,3:30p,Memphis Grizzlies,MEM,110,Indiana Pacers,IND,116,0,Gainbridge Fieldhouse,0,0,0,0,0
2024-01-28,6:00p,Toronto Raptors,TOR,125,Atlanta Hawks,ATL,126,0,State Farm Arena,0,0,0,0,0
2024-01-28,6:00p,Phoenix Suns,PHO,98,Orlando Magic,ORL,113,0,Kia Center,0,0,0,0,0
2024-01-28,9:00p,Chicago Bulls,CHI,104,Portland Trail Blazers,POR,96,0,Moda Center,0,0,0,0,0
2024-01-29,7:00p,New York Knicks,NYK,113,Charlotte Hornets,CHO,92,0,Spectrum Center,0,0,0,0,0
2024-01-29,7:00p,Los Angeles Clippers,LAC,108,Cleveland Cavaliers,CLE,118,0,Rocket Mortgage Fieldhouse,0,0,0,0,0
2024-01-29,7:30p,New Orleans Pelicans,NOP,112,Boston Celtics,BOS,118,0,TD Garden,0,0,0,0,0
2024-01-29,7:30p,Utah Jazz,UTA,114,Brooklyn Nets,BRK,147,0,Barclays Center,0,0,0,0,0
2024-01-29,7:30p,Phoenix Suns,PHO,118,Miami Heat,MIA,105,0,Kaseya Center,1,0,0,0,0
2024-01-29,8:00p,Los Angeles Lakers,LAL,119,Houston Rockets,HOU,135,0,Toyota Center,0,0,0,0,0
2024-01-29,8:00p,Sacramento Kings,SAC,103,Memphis Grizzlies,MEM,94,0,FedEx Forum,0,1,0,0,0
2024-01-29,8:00p,Minnesota Timberwolves,MIN,107,Oklahoma City Thunder,OKC,101,0,Paycom Center,0,1,0,0,0
2024-01-29,8:00p,Washington Wizards,WAS,118,San Antonio Spurs,SAS,113,0,Frost Bank Center,0,0,0,0,0
2024-01-29,8:30p,Orlando Magic,ORL,129,Dallas Mavericks,DAL,131,0,American Airlines Center,1,0,0,0,0
2024-01-29,9:00p,Milwaukee Bucks,MIL,107,Denver Nuggets,DEN,113,0,Ball Arena,0,0,0,0,0
2024-01-29,10:00p,Philadelphia 76ers,PHI,104,Portland Trail Blazers,POR,130,0,Moda Center,0,1,0,0,0
2024-01-30,7:30p,Los Angeles Lakers,LAL,122,Atlanta Hawks,ATL,138,0,State Farm Arena,1,0,0,0,0
2024-01-30,7:30p,Indiana Pacers,IND,124,Boston Celtics,BOS,129,0,TD Garden,0,1,0,0,0
2024-01-30,7:30p,Utah Jazz,UTA,103,New York Knicks,NYK,118,0,Madison Square Garden (IV),1,1,0,0,0
2024-01-30,8:00p,Toronto Raptors,TOR,118,Chicago Bulls,CHI,107,0,United Center,0,0,0,0,0
2024-01-30,10:00p,Philadelphia 76ers,PHI,107,Golden State Warriors,GSW,119,0,Chase Center,1,0,0,0,0
2024-01-31,7:00p,Chicago Bulls,CHI,117,Charlotte Hornets,CHO,110,0,Spectrum Center,1,0,0,0,0
2024-01-31,7:00p,Detroit Pistons,DET,121,Cleveland Cavaliers,CLE,128,0,Rocket Mortgage Fieldhouse,0,0,0,0,0
2024-01-31,7:00p,Los Angeles Clippers,LAC,125,Washington Wizards,WAS,109,0,Capital One Arena,0,0,0,0,0
2024-01-31,7:30p,Sacramento Kings,SAC,106,Miami Heat,MIA,115,0,Kaseya Center,0,0,0,0,0
2024-01-31,8:00p,New Orleans Pelicans,NOP,110,Houston Rockets,HOU,99,0,Toyota Center,0,0,0,0,0
2024-01-31,8:00p,Dallas Mavericks,DAL,87,Minnesota Timberwolves,MIN,121,0,Target Center,0,0,0,0,0
2024-01-31,8:00p,Denver Nuggets,DEN,100,Oklahoma City Thunder,OKC,105,0,Paycom Center,0,0,0,0,0
2024-01-31,8:00p,Orlando Magic,ORL,108,San Antonio Spurs,SAS,98,0,Frost Bank Center,0,0,0,0,0
2024-01-31,8:30p,Phoenix Suns,PHO,136,Brooklyn Nets,BRK,120,0,Barclays Center,0,0,0,0,0
2024-01-31,10:00p,Milwaukee Bucks,MIL,116,Portland Trail Blazers,POR,119,0,Moda Center,0,0,0,0,0
2024-02-01,7:30p,Los Angeles Lakers,LAL,114,Boston Celtics,BOS,105,0,TD Garden,0,0,0,0,0
2024-02-01,7:30p,Indiana Pacers,IND,105,New York Knicks,NYK,109,0,Madison Square Garden (IV),0,0,0,0,0
2024-02-01,8:00p,Cleveland Cavaliers,CLE,108,Memphis Grizzlies,MEM,101,0,FedEx Forum,1,0,0,0,0
2024-02-01,10:00p,Philadelphia 76ers,PHI,127,Utah Jazz,UTA,124,0,Delta Center,0,0,0,0,0
2024-02-02,7:00p,Los Angeles Clippers,LAC,136,Detroit Pistons,DET,125,0,Little Caesars Arena,0,0,0,0,0
2024-02-02,7:00p,Miami Heat,MIA,110,Washington Wizards,WAS,102,0,Capital One Arena,0,0,0,0,0
2024-02-02,7:30p,Phoenix Suns,PHO,120,Atlanta Hawks,ATL,129,0,State Farm Arena,0,0,0,0,0
2024-02-02,7:30p,Sacramento Kings,SAC,133,Indiana Pacers,IND,122,0,Gainbridge Fieldhouse,0,1,0,0,0
2024-02-02,8:00p,Toronto Raptors,TOR,106,Houston Rockets,HOU,135,0,Toyota Center,0,0,0,0,0
2024-02-02,8:00p,Golden State Warriors,GSW,121,Memphis Grizzlies,MEM,101,0,FedEx Forum,0,1,0,0,0
2024-02-02,8:00p,Orlando Magic,ORL,108,Minnesota Timberwolves,MIN,106,0,Target Center,0,0,0,0,0
2024-02-02,8:00p,Charlotte Hornets,CHO,106,Oklahoma City Thunder,OKC,126,0,Paycom Center,0,0,0,0,0
2024-02-02,8:00p,New Orleans Pelicans,NOP,114,San Antonio Spurs,SAS,113,0,Frost Bank Center,0,0,0,0,0
2024-02-02,9:00p,Portland Trail Blazers,POR,108,Denver Nuggets,DEN,120,0,Ball Arena,0,0,0,0,0
2024-02-03,6:00p,Brooklyn Nets,BRK,136,Philadelphia 76ers,PHI,121,0,Wells Fargo Center,0,0,0,0,0
2024-02-03,7:30p,Golden State Warriors,GSW,134,Atlanta Hawks,ATL,141,1,State Farm Arena,1,1,0,0,0
2024-02-03,8:00p,Sacramento Kings,SAC,123,Chicago Bulls,CHI,115,0,United Center,1,0,0,0,0
2024-02-03,8:30p,Milwaukee Bucks,MIL,129,Dallas Mavericks,DAL,117,0,American Airlines Center,0,0,0,0,0
2024-02-03,8:30p,Los Angeles Lakers,LAL,113,New York Knicks,NYK,105,0,Madison Square Garden (IV),0,0,0,0,0
2024-02-03,8:30p,Cleveland Cavaliers,CLE,117,San Antonio Spurs,SAS,101,0,Frost Bank Center,0,1,0,0,0
2024-02-04,3:00p,Orlando Magic,ORL,111,Detroit Pistons,DET,99,0,Little Caesars Arena,0,0,0,0,0
2024-02-04,3:30p,Phoenix Suns,PHO,140,Washington Wizards,WAS,112,0,Capital One Arena,0,0,0,0,0
2024-02-04,6:00p,Memphis Grizzlies,MEM,91,Boston Celtics,BOS,131,0,TD Garden,0,0,0,0,0
2024-02-04,6:00p,Indiana Pacers,IND,115,Charlotte Hornets,CHO,99,0,Spectrum Center,0,0,0,0,0
2024-02-04,6:00p,Los Angeles Clippers,LAC,103,Miami Heat,MIA,95,0,Kaseya Center,0,0,0,0,0
2024-02-04,7:00p,Houston Rockets,HOU,90,Minnesota Timberwolves,MIN,111,0,Target Center,0,0,0,0,0
2024-02-04,7:00p,Toronto Raptors,TOR,127,Oklahoma City Thunder,OKC,135,2,Paycom Center,0,0,0,0,0
2024-02-04,8:00p,Milwaukee Bucks,MIL,108,Utah Jazz,UTA,123,0,Delta Center,1,0,0,0,0
2024-02-04,8:30p,Portland Trail Blazers,POR,103,Denver Nuggets,DEN,112,0,Ball Arena,0,0,0,0,0
2024-02-05,7:00p,Los Angeles Lakers,LAL,124,Charlotte Hornets,CHO,118,0,Spectrum Center,0,1,0,0,0
2024-02-05,7:00p,Sacramento Kings,SAC,110,Cleveland Cavaliers,CLE,136,0,Rocket Mortgage Fieldhouse,0,0,0,0,0
2024-02-05,7:00p,Dallas Mavericks,DAL,118,Philadelphia 76ers,PHI,102,0,Wells Fargo Center,0,0,0,0,0
2024-02-05,7:30p,Los Angeles Clippers,LAC,149,Atlanta Hawks,ATL,144,0,State Farm Arena,1,0,0,0,0
2024-02-05,7:30p,Golden State Warriors,GSW,109,Brooklyn Nets,BRK,98,0,Barclays Center,0,0,0,0,0
2024-02-05,8:00p,Toronto Raptors,TOR,100,New Orleans Pelicans,NOP,138,0,Smoothie King Center,1,0,0,0,0
2024-02-06,7:00p,Houston Rockets,HOU,129,Indiana Pacers,IND,132,0,Gainbridge Fieldhouse,0,0,0,0,0
2024-02-06,7:30p,Dallas Mavericks,DAL,119,Brooklyn Nets,BRK,107,0,Barclays Center,1,1,0,0,0
2024-02-06,7:30p,Orlando Magic,ORL,95,Miami Heat,MIA,121,0,Kaseya Center,0,0,0,0,0
2024-02-06,7:30p,Memphis Grizzlies,MEM,113,New York Knicks,NYK,123,0,Madison Square Garden (IV),0,0,0,0,0
2024-02-06,8:00p,Minnesota Timberwolves,MIN,123,Chicago Bulls,CHI,129,1,United Center,0,0,0,0,0
2024-02-06,9:00p,Oklahoma City Thunder,OKC,117,Utah Jazz,UTA,124,0,Delta Center,0,0,0,0,0
2024-02-06,10:00p,Milwaukee Bucks,MIL,106,Phoenix Suns,PHO,114,0,Footprint Center,0,0,0,0,0
2024-02-07,7:00p,Toronto Raptors,TOR,123,Charlotte Hornets,CHO,117,0,Spectrum Center,0,0,0,0,0
2024-02-07,7:00p,Cleveland Cavaliers,CLE,114,Washington Wizards,WAS,106,0,Capital One Arena,0,0,0,0,0
2024-02-07,7:30p,Atlanta Hawks,ATL,117,Boston Celtics,BOS,125,0,TD Garden,0,0,0,0,0
2024-02-07,7:30p,San Antonio Spurs,SAS,104,Miami Heat,MIA,116,0,Kaseya Center,0,1,0,0,0
2024-02-07,7:30p,Golden State Warriors,GSW,127,Philadelphia 76ers,PHI,104,0,Wells Fargo Center,0,0,0,0,0
2024-02-07,10:00p,New Orleans Pelicans,NOP,117,Los Angeles Clippers,LAC,106,0,Crypto.com Arena,0,0,0,0,0
2024-02-07,10:00p,Detroit Pistons,DET,133,Sacramento Kings,SAC,120,0,Golden 1 Center,0,0,0,0,0
2024-02-08,7:00p,Golden State Warriors,GSW,131,Indiana Pacers,IND,109,0,Gainbridge Fieldhouse,1,0,0,0,0
2024-02-08,7:00p,San Antonio Spurs,SAS,111,Orlando Magic,ORL,127,0,Kia Center,1,0,0,0,0
2024-02-08,7:30p,Cleveland Cavaliers,CLE,118,Brooklyn Nets,BRK,95,0,Barclays Center,1,0,0,0,0
2024-02-08,7:30p,Dallas Mavericks,DAL,122,New York Knicks,NYK,108,0,Madison Square Garden (IV),0,0,0,0,0
2024-02-08,8:00p,Chicago Bulls,CHI,118,Memphis Grizzlies,MEM,110,0,FedEx Forum,0,0,0,0,0
2024-02-08,8:00p,Minnesota Timberwolves,MIN,129,Milwaukee Bucks,MIL,105,0,Fiserv Forum,0,0,0,0,0
2024-02-08,9:00p,Utah Jazz,UTA,115,Phoenix Suns,PHO,129,0,Footprint Center,0,0,0,0,0
2024-02-08,10:00p,Denver Nuggets,DEN,114,Los Angeles Lakers,LAL,106,0,Crypto.com Arena,0,0,0,0,0
2024-02-08,10:00p,Detroit Pistons,DET,128,Portland Trail Blazers,POR,122,1,Moda Center,1,0,0,0,0
2024-02-09,7:00p,Atlanta Hawks,ATL,127,Philadelphia 76ers,PHI,121,0,Wells Fargo Center,0,0,0,0,0
2024-02-09,7:30p,Washington Wizards,WAS,129,Boston Celtics,BOS,133,0,TD Garden,0,0,0,0,0
2024-02-09,7:30p,Houston Rockets,HOU,104,Toronto Raptors,TOR,107,0,Scotiabank Arena,0,0,0,0,0
2024-02-09,8:00p,Charlotte Hornets,CHO,84,Milwaukee Bucks,MIL,120,0,Fiserv Forum,0,1,0,0,0
2024-02-09,10:00p,Denver Nuggets,DEN,106,Sacramento Kings,SAC,135,0,Golden 1 Center,1,0,0,0,0
2024-02-09,10:30p,New Orleans Pelicans,NOP,122,Los Angeles Lakers,LAL,139,0,Crypto.com Arena,0,1,0,0,0
2024-02-10,3:00p,Oklahoma City Thunder,OKC,111,Dallas Mavericks,DAL,146,0,American Airlines Center,0,0,0,0,0
2024-02-10,3:30p,Detroit Pistons,DET,106,Los Angeles Clippers,LAC,112,0,Crypto.com Arena,0,0,0,0,0
2024-02-10,6:00p,San Antonio Spurs,SAS,103,Brooklyn Nets,BRK,123,0,Barclays Center,0,0,0,0,0
2024-02-10,7:00p,Memphis Grizzlies,MEM,106,Charlotte Hornets,CHO,115,0,Spectrum Center,0,1,0,0,0
2024-02-10,7:00p,Chicago Bulls,CHI,108,Orlando Magic,ORL,114,1,Kia Center,0,0,0,0,0
2024-02-10,7:00p,Philadelphia 76ers,PHI,119,Washington Wizards,WAS,113,0,Capital One Arena,1,1,0,0,0
2024-02-10,7:30p,Houston Rockets,HOU,113,Atlanta Hawks,ATL,122,0,State Farm Arena,1,1,0,0,0
2024-02-10,7:30p,Indiana Pacers,IND,125,New York Knicks,NYK,111,0,Madison Square Garden (IV),0,0,0,0,0
2024-02-10,7:30p,Cleveland Cavaliers,CLE,119,Toronto Raptors,TOR,95,0,Scotiabank Arena,0,1,0,0,0
2024-02-10,8:30p,Phoenix Suns,PHO,112,Golden State Warriors,GSW,113,0,Chase Center,0,0,0,0,0
2024-02-10,10:00p,New Orleans Pelicans,NOP,93,Portland Trail Blazers,POR,84,0,Moda Center,1,0,0,0,0
2024-02-11,2:00p,Boston Celtics,BOS,110,Miami Heat,MIA,106,0,Kaseya Center,0,0,0,0,0
2024-02-11,3:00p,Sacramento Kings,SAC,113,Oklahoma City Thunder,OKC,127,0,Paycom Center,0,1,0,0,0
2024-02-12,7:00p,Indiana Pacers,IND,102,Charlotte Hornets,CHO,111,0,Spectrum Center,0,0,0,0,0
2024-02-12,7:00p,Philadelphia 76ers,PHI,123,Cleveland Cavaliers,CLE,121,0,Rocket Mortgage Fieldhouse,0,0,0,0,0
2024-02-12,7:30p,Chicago Bulls,CHI,136,Atlanta Hawks,ATL,126,0,State Farm Arena,0,0,0,0,0
2024-02-12,7:30p,San Antonio Spurs,SAS,122,Toronto Raptors,TOR,99,0,Scotiabank Arena,0,0,0,0,0
2024-02-12,8:00p,New York Knicks,NYK,103,Houston Rockets,HOU,105,0,Toyota Center,0,0,0,0,0
2024-02-12,8:00p,New Orleans Pelicans,NOP,96,Memphis Grizzlies,MEM,87,0,FedEx Forum,0,0,0,0,0
2024-02-12,8:00p,Denver Nuggets,DEN,95,Milwaukee Bucks,MIL,112,0,Fiserv Forum,0,0,0,0,0
2024-02-12,8:30p,Washington Wizards,WAS,104,Dallas Mavericks,DAL,112,0,American Airlines Center,0,0,0,0,0
2024-02-12,9:00p,Golden State Warriors,GSW,129,Utah Jazz,UTA,107,0,Delta Center,0,0,0,0,0
2024-02-12,10:30p,Minnesota Timberwolves,MIN,121,Los Angeles Clippers,LAC,100,0,Crypto.com Arena,0,0,0,0,0
2024-02-13,7:30p,Boston Celtics,BOS,118,Brooklyn Nets,BRK,110,0,Barclays Center,0,0,0,0,0
2024-02-13,7:30p,Oklahoma City Thunder,OKC,127,Orlando Magic,ORL,113,0,Kia Center,0,0,0,0,0
2024-02-13,8:00p,Miami Heat,MIA,123,Milwaukee Bucks,MIL,97,0,Fiserv Forum,0,1,0,0,0
2024-02-13,10:00p,Sacramento Kings,SAC,125,Phoenix Suns,PHO,130,0,Footprint Center,0,0,0,0,0
2024-02-13,10:00p,Minnesota Timberwolves,MIN,121,Portland Trail Blazers,POR,109,0,Moda Center,1,0,0,0,0
2024-02-13,10:30p,Detroit Pistons,DET,111,Los Angeles Lakers,LAL,125,0,Crypto.com Arena,0,0,0,0,0
2024-02-14,7:00p,Atlanta Hawks,ATL,99,Charlotte Hornets,CHO,122,0,Spectrum Center,0,0,0,0,0
2024-02-14,7:00p,New York Knicks,NYK,100,Orlando Magic,ORL,118,0,Kia Center,0,1,0,0,0
2024-02-14,7:00p,Miami Heat,MIA,109,Philadelphia 76ers,PHI,104,0,Wells Fargo Center,1,0,0,0,0
2024-02-14,7:30p,Brooklyn Nets,BRK,86,Boston Celtics,BOS,136,0,TD Garden,1,1,0,0,0
2024-02-14,7:30p,Chicago Bulls,CHI,105,Cleveland Cavaliers,CLE,108,0,Rocket Mortgage Fieldhouse,0,0,0,0,0
2024-02-14,7:30p,Indiana Pacers,IND,127,Toronto Raptors,TOR,125,0,Scotiabank Arena,0,0,0,0,0
2024-02-14,8:00p,Houston Rockets,HOU,113,Memphis Grizzlies,MEM,121,0,FedEx Forum,0,0,0,0,0
2024-02-14,8:00p,Washington Wizards,WAS,126,New Orleans Pelicans,NOP,133,0,Smoothie King Center,0,0,0,0,0
2024-02-14,8:30p,San Antonio Spurs,SAS,93,Dallas Mavericks,DAL,116,0,American Airlines Center,0,0,0,0,0
2024-02-14,9:00p,Sacramento Kings,SAC,102,Denver Nuggets,DEN,98,0,Ball Arena,1,0,0,0,0
2024-02-14,9:00p,Detroit Pistons,DET,100,Phoenix Suns,PHO,116,0,Footprint Center,1,1,0,0,0
2024-02-14,9:00p,Los Angeles Lakers,LAL,138,Utah Jazz,UTA,122,0,Delta Center,1,0,0,0,0
2024-02-14,10:00p,Los Angeles Clippers,LAC,130,Golden State Warriors,GSW,125,0,Chase Center,0,0,0,0,0
2024-02-15,8:30p,Milwaukee Bucks,MIL,110,Memphis Grizzlies,MEM,113,0,FedEx Forum,0,1,0,0,0
2024-02-15,9:00p,Golden State Warriors,GSW,140,Utah Jazz,UTA,137,0,Delta Center,1,1,0,0,0
2024-02-15,10:00p,Minnesota Timberwolves,MIN,128,Portland Trail Blazers,POR,91,0,Moda Center,0,0,0,0,0
2024-02-22,7:00p,Orlando Magic,ORL,116,Cleveland Cavaliers,CLE,109,0,Rocket Mortgage Fieldhouse,0,0,0,0,0
2024-02-22,7:00p,Detroit Pistons,DET,115,Indiana Pacers,IND,129,0,Gainbridge Fieldhouse,0,0,0,0,0
2024-02-22,7:00p,New York Knicks,NYK,110,Philadelphia 76ers,PHI,96,0,Wells Fargo Center,0,0,0,0,0
2024-02-22,7:00p,Brooklyn Nets,BRK,93,Toronto Raptors,TOR,121,0,Scotiabank Arena,0,0,0,0,0
2024-02-22,7:30p,Phoenix Suns,PHO,113,Dallas Mavericks,DAL,123,0,American Airlines Center,0,0,0,0,0
2024-02-22,8:00p,Boston Celtics,BOS,129,Chicago Bulls,CHI,112,0,United Center,0,0,0,0,0
2024-02-22,8:00p,Houston Rockets,HOU,105,New Orleans Pelicans,NOP,127,0,Smoothie King Center,0,0,0,0,0
2024-02-22,8:00p,Los Angeles Clippers,LAC,107,Oklahoma City Thunder,OKC,129,0,Paycom Center,0,0,0,0,0
2024-02-22,9:00p,Washington Wizards,WAS,110,Denver Nuggets,DEN,130,0,Ball Arena,0,0,0,0,0
2024-02-22,9:00p,Charlotte Hornets,CHO,115,Utah Jazz,UTA,107,0,Delta Center,0,0,0,0,0
2024-02-22,10:00p,Los Angeles Lakers,LAL,110,Golden State Warriors,GSW,128,0,Chase Center,0,0,0,0,0
2024-02-22,10:00p,San Antonio Spurs,SAS,122,Sacramento Kings,SAC,127,0,Golden 1 Center,0,0,0,0,0
2024-02-23,7:30p,Toronto Raptors,TOR,123,Atlanta Hawks,ATL,121,0,State Farm Arena,1,0,0,0,0
2024-02-23,7:30p,Cleveland Cavaliers,CLE,97,Philadelphia 76ers,PHI,104,0,Wells Fargo Center,1,1,0,0,0
2024-02-23,8:00p,Phoenix Suns,PHO,110,Houston Rockets,HOU,114,0,Toyota Center,1,1,0,0,0
2024-02-23,8:00p,Los Angeles Clippers,LAC,101,Memphis Grizzlies,MEM,95,0,FedEx Forum,1,0,0,0,0
2024-02-23,8:00p,Miami Heat,MIA,106,New Orleans Pelicans,NOP,95,0,Smoothie King Center,0,1,0,0,0
2024-02-23,8:00p,Washington Wizards,WAS,106,Oklahoma City Thunder,OKC,147,0,Paycom Center,1,1,0,0,0
2024-02-23,10:00p,Charlotte Hornets,CHO,84,Golden State Warriors,GSW,97,0,Chase Center,1,1,0,0,0
2024-02-23,10:00p,Milwaukee Bucks,MIL,112,Minnesota Timberwolves,MIN,107,0,Target Center,0,0,0,0,0
2024-02-23,10:00p,Denver Nuggets,DEN,127,Portland Trail Blazers,POR,112,0,Moda Center,1,0,0,0,0
2024-02-23,10:30p,San Antonio Spurs,SAS,118,Los Angeles Lakers,LAL,123,0,Crypto.com Arena,1,1,0,0,0
2024-02-24,8:00p,Orlando Magic,ORL,112,Detroit Pistons,DET,109,0,Little Caesars Arena,0,0,0,0,0
2024-02-24,8:30p,Boston Celtics,BOS,116,New York Knicks,NYK,102,0,Madison Square Garden (IV),0,0,0,0,0
2024-02-24,9:00p,Brooklyn Nets,BRK,86,Minnesota Timberwolves,MIN,101,0,Target Center,0,1,0,0,0
2024-02-25,1:00p,Milwaukee Bucks,MIL,119,Philadelphia 76ers,PHI,98,0,Wells Fargo Center,0,0,0,0,0
2024-02-25,3:30p,Los Angeles Lakers,LAL,113,Phoenix Suns,PHO,123,0,Footprint Center,0,0,0,0,0
2024-02-25,5:00p,Dallas Mavericks,DAL,111,Indiana Pacers,IND,133,0,Gainbridge Fieldhouse,0,0,0,0,0
2024-02-25,6:00p,Cleveland Cavaliers,CLE,114,Washington Wizards,WAS,105,0,Capital One Arena,0,0,0,0,0
2024-02-25,7:00p,Orlando Magic,ORL,92,Atlanta Hawks,ATL,109,0,State Farm Arena,1,0,0,0,0
2024-02-25,7:00p,Denver Nuggets,DEN,119,Golden State Warriors,GSW,103,0,Chase Center,0,0,0,0,0
2024-02-25,7:00p,Oklahoma City Thunder,OKC,123,Houston Rockets,HOU,110,0,Toyota Center,0,0,0,0,0
2024-02-25,7:00p,Chicago Bulls,CHI,114,New Orleans Pelicans,NOP,106,0,Smoothie King Center,0,0,0,0,0
2024-02-25,8:00p,San Antonio Spurs,SAS,109,Utah Jazz,UTA,128,0,Delta Center,0,0,0,0,0
2024-02-25,9:00p,Charlotte Hornets,CHO,93,Portland Trail Blazers,POR,80,0,Moda Center,0,0,0,0,0
2024-02-25,9:30p,Sacramento Kings,SAC,123,Los Angeles Clippers,LAC,107,0,Crypto.com Arena,0,0,0,0,0
2024-02-26,7:00p,Toronto Raptors,TOR,130,Indiana Pacers,IND,122,0,Gainbridge Fieldhouse,0,1,0,0,0
2024-02-26,7:30p,Detroit Pistons,DET,111,New York Knicks,NYK,113,0,Madison Square Garden (IV),0,0,0,0,0
2024-02-26,8:00p,Brooklyn Nets,BRK,111,Memphis Grizzlies,MEM,86,0,FedEx Forum,0,0,0,0,0
2024-02-26,10:00p,Miami Heat,MIA,121,Sacramento Kings,SAC,110,0,Golden 1 Center,0,1,0,0,0
2024-02-27,7:00p,Dallas Mavericks,DAL,119,Cleveland Cavaliers,CLE,121,0,Rocket Mortgage Fieldhouse,0,0,0,0,0
2024-02-27,7:00p,Brooklyn Nets,BRK,81,Orlando Magic,ORL,108,0,Kia Center,1,0,0,0,0
2024-02-27,7:00p,Golden State Warriors,GSW,123,Washington Wizards,WAS,112,0,Capital One Arena,0,0,0,0,0
2024-02-27,7:30p,Utah Jazz,UTA,97,Atlanta Hawks,ATL,124,0,State Farm Arena,0,0,0,0,0
2024-02-27,7:30p,Philadelphia 76ers,PHI,99,Boston Celtics,BOS,117,0,TD Garden,0,0,0,0,0
2024-02-27,7:30p,New Orleans Pelicans,NOP,115,New York Knicks,NYK,92,0,Madison Square Garden (IV),0,1,0,0,0
2024-02-27,8:00p,Detroit Pistons,DET,105,Chicago Bulls,CHI,95,0,United Center,1,0,0,0,0
2024-02-27,8:00p,Charlotte Hornets,CHO,85,Milwaukee Bucks,MIL,123,0,Fiserv Forum,0,0,0,0,0
2024-02-27,8:00p,San Antonio Spurs,SAS,105,Minnesota Timberwolves,MIN,114,0,Target Center,0,0,0,0,0
2024-02-27,10:00p,Houston Rockets,HOU,95,Oklahoma City Thunder,OKC,112,0,Paycom Center,0,0,0,0,0
2024-02-27,10:00p,Miami Heat,MIA,106,Portland Trail Blazers,POR,96,0,Moda Center,1,0,0,0,0
2024-02-28,7:30p,New Orleans Pelicans,NOP,114,Indiana Pacers,IND,123,0,Gainbridge Fieldhouse,1,0,0,0,0
