Date,Team,B2B,Player,Opp,Off_PTS,Off_L5_PTS,AVG_PTS_H2H,Def_PTS,Def_L5_PTS
04/20/2025,CLE,0,Donovan Mitchell,MIA,24.041666666666668,25.2,23.666666666666668,13.533333333333331,16.8
04/20/2025,OKC,0,Isaiah Joe,MEM,9.987012987012989,12.6,7.125,14.115606936416183,13.4
04/20/2025,CLE,0,Ty Jerome,MIA,12.76056338028169,23.0,12.142857142857142,13.533333333333331,16.8
04/20/2025,OKC,0,Cason Wallace,MEM,7.666666666666667,2.6,7.714285714285714,14.115606936416183,13.4
04/20/2025,GSW,0,Brandin Podziemski,HOU,11.235294117647058,10.6,9.555555555555555,13.520958083832337,11.0
04/20/2025,GSW,0,Buddy Hield,HOU,10.904761904761903,8.0,11.555555555555555,13.520958083832337,11.0
04/20/2025,MEM,0,Desmond Bane,OKC,19.27777777777778,22.6,15.428571428571429,12.696132596685082,10.2
04/20/2025,BOS,0,Derrick White,ORL,16.17721518987342,16.4,16.375,12.710227272727272,15.0
04/20/2025,OKC,0,Alex Caruso,MEM,6.0,5.6,7.0,14.115606936416183,13.4
04/20/2025,GSW,0,Moses Moody,HOU,9.25,7.2,6.7,13.520958083832337,11.0
04/20/2025,CLE,0,Sam Merrill,MIA,6.95945945945946,7.8,7.142857142857143,13.533333333333331,16.8
04/20/2025,ORL,0,Kentavious Caldwell-Pope,BOS,8.341463414634147,2.6,7.142857142857143,13.042424242424245,9.8
04/20/2025,MIA,0,Alec Burks,CLE,4.445783132530121,5.0,6.333333333333333,13.942307692307692,12.2
04/20/2025,GSW,0,Gary Payton II,HOU,6.072463768115942,7.8,7.375,13.520958083832337,11.0
04/20/2025,CLE,0,Isaac Okoro,MIA,5.912280701754386,6.0,6.5,13.533333333333331,16.8
04/20/2025,MEM,0,Luke Kennard,OKC,8.225352112676056,4.0,8.0,12.696132596685082,10.2
04/20/2025,MIA,0,Pelle Larsson,CLE,2.9529411764705884,0.0,0.75,13.942307692307692,12.2
04/20/2025,GSW,0,Lindy Waters III,HOU,4.18,0.0,2.0,13.520958083832337,11.0
04/20/2025,MEM,0,Vince Williams Jr.,OKC,5.870967741935484,3.4,4.857142857142857,12.696132596685082,10.2
04/20/2025,CLE,0,Jaylon Tyson,MIA,2.287671232876712,8.6,1.0,13.533333333333331,16.8
04/20/2025,CLE,0,Javonte Green,MIA,2.185185185185185,2.6,4.2,13.533333333333331,16.8
04/20/2025,HOU,0,Jeenathan Williams,GSW,1.25,4.6,2.5,13.884393063583817,14.8
04/20/2025,ORL,0,Gary Harris,BOS,2.5517241379310347,6.2,2.4,13.042424242424245,9.8
04/20/2025,MIA,0,Josh Richardson,CLE,0.8421052631578947,0.0,7.75,13.942307692307692,12.2
04/20/2025,BOS,0,Baylor Scheierman,ORL,1.8833333333333333,5.4,3.75,12.710227272727272,15.0
04/20/2025,MEM,0,John Konchar,OKC,1.5625,4.0,4.875,12.696132596685082,10.2
04/20/2025,OKC,0,Ajay Mitchell,MEM,6.421052631578948,8.0,,14.115606936416183,13.4
04/20/2025,GSW,0,De'Anthony Melton,HOU,10.333333333333334,10.2,,13.520958083832337,11.0
04/20/2025,GSW,0,Dennis Schroder,HOU,10.16,9.2,,13.520958083832337,11.0
04/20/2025,MIA,0,Dru Smith,CLE,3.625,8.8,,13.942307692307692,12.2
04/20/2025,OKC,0,Adam Flagler,MEM,1.3,4.2,,14.115606936416183,13.4
04/20/2025,OKC,0,Alex Ducas,MEM,1.0,2.6,,14.115606936416183,13.4
04/20/2025,ORL,0,Trevelin Queen,BOS,3.04,6.2,,13.042424242424245,9.8
04/20/2025,MEM,0,Cam Spencer,OKC,2.717948717948718,5.6,,12.696132596685082,10.2
04/20/2025,MIA,0,Josh Christopher,CLE,0.8235294117647058,3.8,,13.942307692307692,12.2
04/20/2025,CLE,0,Luke Travers,MIA,0.5,0.8,,13.533333333333331,16.8
04/20/2025,BOS,0,Jaden Springer,ORL,0.9375,1.4,,12.710227272727272,15.0
04/20/2025,ORL,0,Mac McClung,BOS,0.0,0.0,,13.042424242424245,9.8
04/20/2025,MEM,0,Zyon Pullin,OKC,0.0,0.0,,12.696132596685082,10.2
04/20/2025,ORL,0,Franz Wagner,BOS,23.951612903225808,21.6,17.666666666666668,14.694444444444445,16.0
04/20/2025,OKC,0,Luguentz Dort,MEM,9.8,8.0,8.5,15.04310344827586,17.4
04/20/2025,MIA,0,Andrew Wiggins,CLE,11.78125,12.8,20.125,14.35897435897436,14.6
04/20/2025,GSW,0,Andrew Wiggins,HOU,16.41304347826087,17.6,20.125,13.22222222222222,17.6
04/20/2025,MIA,0,Andrew Wiggins,CLE,11.78125,12.8,12.833333333333334,14.35897435897436,14.6
04/20/2025,GSW,0,Andrew Wiggins,HOU,16.41304347826087,17.6,12.833333333333334,13.22222222222222,17.6
04/20/2025,CLE,0,De'Andre Hunter,MIA,13.785714285714286,13.8,15.5,14.0,16.8
04/20/2025,ORL,0,Tristan Da Silva,BOS,6.469879518072289,7.4,7.0,14.694444444444445,16.0
04/20/2025,MIA,0,Duncan Robinson,CLE,10.10843373493976,9.8,10.428571428571429,14.35897435897436,14.6
04/20/2025,CLE,0,Caris LeVert,MIA,10.210526315789474,4.2,11.88888888888889,14.0,16.8
04/20/2025,ORL,0,Jett Howard,BOS,3.216867469879518,6.6,1.0,14.694444444444445,16.0
04/20/2025,MIA,0,Jaime Jaquez Jr.,CLE,6.785714285714286,10.4,6.714285714285714,14.35897435897436,14.6
04/20/2025,ORL,0,Caleb Houstan,BOS,2.915662650602409,6.2,2.625,14.694444444444445,16.0
04/20/2025,OKC,0,Dillon Jones,MEM,2.044776119402985,5.0,1.0,15.04310344827586,17.4
04/20/2025,CLE,0,Max Strus,MIA,9.411764705882351,10.2,9.0,14.0,16.8
04/20/2025,MIA,0,Haywood Highsmith,CLE,5.905882352941177,9.2,7.75,14.35897435897436,14.6
04/20/2025,HOU,0,Dillon Brooks,GSW,13.3,12.8,12.11111111111111,13.785046728971963,15.6
04/20/2025,MIA,0,Kyle Anderson,CLE,4.942857142857143,4.0,5.285714285714286,14.35897435897436,14.6
04/20/2025,GSW,0,Kyle Anderson,HOU,4.2,2.4,6.75,12.692307692307692,12.8
04/20/2025,HOU,0,Amen Thompson,GSW,12.074074074074074,12.4,10.625,13.785046728971963,15.6
04/20/2025,GSW,0,Jimmy Butler,HOU,18.21212121212121,29.0,15.8,13.22222222222222,17.6
04/20/2025,MIA,0,Jimmy Butler,CLE,9.906976744186046,7.8,17.8,15.33,10.8
04/20/2025,BOS,0,Jaylen Brown,ORL,19.63888888888889,13.6,18.75,11.941747572815531,12.0
04/20/2025,HOU,0,Cam Whitmore,GSW,6.814285714285714,11.6,3.375,13.785046728971963,15.6
04/20/2025,MIA,0,Keshad Johnson,CLE,0.8269230769230769,5.4,0.0,14.35897435897436,14.6
04/20/2025,CLE,0,Emoni Bates,MIA,1.947368421052632,5.6,3.0,14.0,16.8
04/20/2025,GSW,0,Kevin Knox,HOU,2.0,0.4,7.5,13.22222222222222,17.6
04/20/2025,GSW,0,Braxton Key,HOU,0.3333333333333333,0.4,0.25,13.22222222222222,17.6
04/20/2025,BOS,0,Torrey Craig,ORL,1.5862068965517242,0.4,2.888888888888889,11.941747572815531,12.0
04/20/2025,OKC,0,Malevy Leons,MEM,0.2222222222222222,0.2,,15.04310344827586,17.4
04/20/2025,CLE,0,Evan Mobley,MIA,18.40277777777778,17.4,13.428571428571429,14.454545454545457,17.6
04/20/2025,MIA,0,Nikola Jovic,CLE,7.264705882352941,0.0,5.714285714285714,15.33,10.8
04/20/2025,HOU,0,Jabari Smith Jr.,GSW,9.08974358974359,10.2,15.1,14.486486486486486,10.4
04/20/2025,HOU,0,Tari Eason,GSW,8.987012987012987,7.0,9.75,14.486486486486486,10.4
04/20/2025,CLE,0,Georges Niang,MIA,8.72549019607843,10.2,12.1,14.454545454545457,17.6
04/20/2025,ORL,0,Paolo Banchero,BOS,25.916666666666668,26.8,24.0,13.282828282828282,13.6
04/20/2025,OKC,0,Kenrich Williams,MEM,6.013513513513513,11.4,6.0,14.330097087378642,12.8
04/20/2025,CLE,0,Dean Wade,MIA,5.245901639344262,3.6,4.5,14.454545454545457,17.6
04/20/2025,OKC,0,Jaylin Williams,MEM,5.314814814814815,7.2,5.333333333333333,14.330097087378642,12.8
04/20/2025,HOU,0,David Roddy,GSW,4.333333333333333,4.333333333333333,7.5,14.486486486486486,10.4
04/20/2025,BOS,0,Jayson Tatum,ORL,24.670886075949365,13.0,23.714285714285715,12.5,14.8
04/20/2025,MEM,0,Santi Aldama,OKC,12.014285714285714,7.6,11.428571428571429,12.76851851851852,7.6
04/20/2025,GSW,0,Jonathan Kuminga,HOU,13.826923076923077,4.4,11.666666666666666,12.692307692307692,12.8
04/20/2025,GSW,0,Draymond Green,HOU,8.506849315068493,7.6,5.7,12.692307692307692,12.8
04/20/2025,HOU,0,Jeff Green,GSW,2.072289156626506,6.0,3.9,14.486486486486486,10.4
04/20/2025,BOS,0,Sam Hauser,ORL,7.857142857142857,10.4,6.5,12.5,14.8
04/20/2025,MEM,0,Jake LaRavia,OKC,6.86,3.0,7.166666666666667,12.76851851851852,7.6
04/20/2025,CLE,0,JT Thor,MIA,1.0769230769230769,0.0,1.5,14.454545454545457,17.6
04/20/2025,MEM,0,GG Jackson II,OKC,5.702702702702703,1.4,12.333333333333334,12.76851851851852,7.6
04/20/2025,CLE,0,Chuma Okeke,MIA,0.8333333333333334,1.0,4.6,14.454545454545457,17.6
04/20/2025,ORL,0,Jonathan Isaac,BOS,4.851851851851852,7.4,5.285714285714286,13.282828282828282,13.6
04/20/2025,GSW,0,Gui Santos,HOU,2.9375,1.6,1.4285714285714286,12.692307692307692,12.8
04/20/2025,MEM,0,Lamar Stevens,OKC,2.7857142857142856,7.0,2.833333333333333,12.76851851851852,7.6
04/20/2025,MEM,0,Marvin Bagley III,OKC,2.2758620689655173,9.6,11.0,12.76851851851852,7.6
04/20/2025,BOS,0,Jordan Walsh,ORL,0.9879518072289156,2.0,0.0,12.5,14.8
04/20/2025,CLE,0,Nae'Qwan Tomlin,MIA,3.272727272727273,5.2,,14.454545454545457,17.6
04/20/2025,GSW,0,Quinten Post,HOU,7.468085106382978,4.6,,12.692307692307692,12.8
04/20/2025,HOU,0,Jack McVeigh,GSW,0.6666666666666666,1.2,,14.486486486486486,10.4
04/20/2025,OKC,0,Alex Reese,MEM,0.5,0.5,,14.330097087378642,12.8
04/20/2025,GSW,0,Jackson Rowe,HOU,2.2,2.4,,12.692307692307692,12.8
04/20/2025,BOS,0,Drew Peterson,ORL,1.3170731707317074,2.0,,12.5,14.8
04/20/2025,BOS,0,Miles Norris,ORL,1.0,1.4,,12.5,14.8
04/20/2025,OKC,0,Chet Holmgren,MEM,14.228571428571428,17.0,11.666666666666666,14.141414141414142,9.8
04/20/2025,HOU,0,Alperen Sengun,GSW,18.234567901234566,21.0,17.6,13.86,17.2
04/20/2025,OKC,0,Isaiah Hartenstein,MEM,11.305084745762713,10.2,12.77777777777778,14.141414141414142,9.8
04/20/2025,CLE,0,Jarrett Allen,MIA,13.433734939759036,7.6,9.555555555555555,13.368932038834952,17.8
04/20/2025,MIA,0,Bam Adebayo,CLE,17.24705882352941,15.8,18.714285714285715,12.891089108910892,12.2
04/20/2025,MEM,0,Jaren Jackson Jr.,OKC,21.90909090909091,17.4,16.75,12.53061224489796,7.2
04/20/2025,BOS,0,Kristaps Porzingis,ORL,15.24074074074074,13.0,11.5,11.83783783783784,8.2
04/20/2025,HOU,0,Steven Adams,GSW,3.208333333333333,2.4,2.8,13.86,17.2
04/20/2025,MEM,0,Zach Edey,OKC,9.056338028169014,8.2,5.75,12.53061224489796,7.2
04/20/2025,ORL,0,Wendell Carter Jr.,BOS,8.902777777777779,7.0,10.6,11.801980198019802,10.4
04/20/2025,BOS,0,Al Horford,ORL,7.541666666666667,12.4,6.0,11.83783783783784,8.2
04/20/2025,MEM,0,Jay Huff,OKC,5.518518518518518,6.0,5.5,12.53061224489796,7.2
04/20/2025,BOS,0,Luke Kornet,ORL,5.5375,7.4,5.833333333333333,11.83783783783784,8.2
04/20/2025,GSW,0,Trayce Jackson-Davis,HOU,4.845238095238095,0.0,4.444444444444445,12.135416666666666,15.8
04/20/2025,ORL,0,Goga Bitadze,BOS,6.631578947368421,5.8,6.5,11.801980198019802,10.4
04/20/2025,GSW,0,Kevon Looney,HOU,4.168674698795181,2.2,4.454545454545454,12.135416666666666,15.8
04/20/2025,CLE,0,Tristan Thompson,MIA,0.8313253012048193,2.0,2.125,13.368932038834952,17.8
04/20/2025,BOS,0,Neemias Queta,ORL,3.734939759036144,4.0,4.0,11.83783783783784,8.2
04/20/2025,MIA,0,Thomas Bryant,CLE,1.7826086956521738,2.4,6.444444444444445,12.891089108910892,12.2
04/20/2025,BOS,0,Xavier Tillman Sr.,ORL,0.4415584415584415,0.4,1.4,11.83783783783784,8.2
04/20/2025,OKC,0,Branden Carlson,MEM,2.44,7.6,,14.141414141414142,9.8
04/20/2025,MIA,0,Kel'el Ware,CLE,7.6875,8.6,,12.891089108910892,12.2
04/20/2025,HOU,0,N'Faly Dante,GSW,2.1818181818181817,4.8,,13.86,17.2
04/20/2025,MEM,0,Colin Castleton,OKC,0.6666666666666666,0.2,,12.53061224489796,7.2
04/21/2025,DET,0,Cade Cunningham,NYK,24.467532467532468,25.2,25.5,16.321428571428573,18.6
04/21/2025,NYK,0,Jalen Brunson,DET,25.52173913043478,28.0,29.0,16.188034188034187,21.6
04/21/2025,DET,0,Dennis Schroder,NYK,10.3125,9.6,9.9,16.321428571428573,18.6
04/21/2025,NYK,0,Cameron Payne,DET,6.589743589743589,8.4,6.166666666666667,16.188034188034187,21.6
04/21/2025,DET,0,Marcus Sasser,NYK,4.464285714285714,3.6,6.25,16.321428571428573,18.6
04/21/2025,DEN,0,Jamal Murray,LAC,21.44927536231884,18.4,21.125,15.581818181818182,21.8
04/21/2025,NYK,0,Delon Wright,DET,1.818181818181818,1.0,1.6363636363636365,16.188034188034187,21.6
04/21/2025,LAC,0,James Harden,DEN,22.8641975308642,29.4,21.5,15.327272727272728,16.0
04/21/2025,DEN,0,Russell Westbrook,LAC,13.285714285714286,13.0,10.0,15.581818181818182,21.8
04/21/2025,NYK,0,Tyler Kolek,DET,0.9878048780487804,1.0,1.1666666666666667,16.188034188034187,21.6
04/21/2025,LAC,0,Kris Dunn,DEN,6.35064935064935,7.8,4.666666666666667,15.327272727272728,16.0
04/21/2025,LAC,0,Bones Hyland,DEN,2.88,2.4,2.0,15.327272727272728,16.0
04/21/2025,LAC,0,Patty Mills,DEN,1.1935483870967742,1.6,0.2857142857142857,15.327272727272728,16.0
04/21/2025,DET,0,Daniss Jenkins,NYK,0.28,0.4,,16.321428571428573,18.6
04/21/2025,LAC,0,Ben Simmons,DEN,2.571428571428572,0.4,,15.327272727272728,16.0
04/21/2025,LAC,0,Norman Powell,DEN,21.126984126984127,15.4,18.09090909090909,15.43030303030303,12.6
04/21/2025,LAC,0,Bogdan Bogdanovic,DEN,10.71875,4.6,9.0,15.43030303030303,12.6
04/21/2025,LAC,0,Amir Coffey,DEN,9.157894736842104,1.2,4.090909090909091,15.43030303030303,12.6
04/21/2025,LAC,0,Kevin Porter Jr.,DEN,9.108695652173912,8.0,11.428571428571429,15.43030303030303,12.6
04/21/2025,LAC,0,Terance Mann,DEN,5.717948717948718,3.2,5.875,15.43030303030303,12.6
04/21/2025,NYK,0,Josh Hart,DET,13.59493670886076,9.6,13.25,14.006711409395972,16.2
04/21/2025,DET,0,Malik Beasley,NYK,16.25,16.6,12.666666666666666,13.521472392638035,13.6
04/21/2025,NYK,0,Miles McBride,DET,8.253333333333334,9.8,4.833333333333333,14.006711409395972,16.2
04/21/2025,DET,0,Tim Hardaway Jr.,NYK,10.524390243902438,7.6,15.22222222222222,13.521472392638035,13.6
04/21/2025,NYK,0,Landry Shamet,DET,5.142857142857143,11.0,5.285714285714286,14.006711409395972,16.2
04/21/2025,DEN,0,Christian Braun,LAC,15.234567901234568,12.8,7.818181818181818,12.59119496855346,8.2
04/21/2025,NYK,0,Pacome Dadiet,DET,0.6,0.8,0.5,14.006711409395972,16.2
04/21/2025,DET,0,Lindy Waters III,NYK,1.46875,3.6,0.6,13.521472392638035,13.6
04/21/2025,DET,0,Wendell Moore Jr.,NYK,1.2352941176470589,0.0,1.0,13.521472392638035,13.6
04/21/2025,DEN,0,Julian Strawther,LAC,8.647058823529411,2.0,6.0,12.59119496855346,8.2
04/21/2025,DEN,0,Jalen Pickett,LAC,2.756756756756757,4.4,2.0,12.59119496855346,8.2
04/21/2025,LAC,0,Cam Christie,DEN,0.6428571428571429,0.0,,15.43030303030303,12.6
04/21/2025,DET,0,Alondes Williams,NYK,0.5555555555555556,1.0,,13.521472392638035,13.6
04/21/2025,DEN,0,Trey Alexander,LAC,0.6530612244897959,0.4,,12.59119496855346,8.2
04/21/2025,LAC,0,Kawhi Leonard,DEN,21.97435897435897,28.8,24.8,14.089285714285714,17.2
04/21/2025,LAC,0,Derrick Jones Jr.,DEN,10.0126582278481,6.4,5.888888888888889,14.089285714285714,17.2
04/21/2025,DEN,0,Michael Porter Jr.,LAC,17.924050632911392,13.0,13.1,13.954954954954957,15.6
04/21/2025,DET,0,Ausar Thompson,NYK,9.82258064516129,8.8,6.5,13.956140350877194,7.8
04/21/2025,LAC,0,Jordan Miller,DEN,2.375,0.0,2.0,14.089285714285714,17.2
04/21/2025,DEN,0,Peyton Watson,LAC,7.887323943661972,6.6,5.636363636363637,13.954954954954957,15.6
04/21/2025,DET,0,Ron Holland,NYK,6.214285714285714,3.6,5.333333333333333,13.956140350877194,7.8
04/21/2025,LAC,0,MarJon Beauchamp,DEN,1.5,1.8,2.6666666666666665,14.089285714285714,17.2
04/21/2025,NYK,0,MarJon Beauchamp,DET,1.25,1.6,2.6666666666666665,13.660377358490566,9.2
04/21/2025,DET,0,Simone Fontecchio,NYK,5.717948717948718,3.6,7.2,13.956140350877194,7.8
04/21/2025,NYK,0,Mikal Bridges,DET,17.511904761904763,12.2,17.90909090909091,13.660377358490566,9.2
04/21/2025,NYK,0,Matt Ryan,DET,0.5384615384615384,0.6,5.0,13.660377358490566,9.2
04/21/2025,NYK,0,P.J. Tucker,DET,0.45,1.8,0.6,13.660377358490566,9.2
04/21/2025,NYK,0,Jacob Toppin,DET,0.12,0.0,0.5,13.660377358490566,9.2
04/21/2025,LAC,0,Patrick Baldwin Jr.,DEN,0.8571428571428571,0.0,,14.089285714285714,17.2
04/21/2025,LAC,0,Trentyn Flowers,DEN,0.6470588235294118,0.0,,14.089285714285714,17.2
04/21/2025,DET,0,Bobi Klintman,NYK,0.6521739130434783,3.0,,13.956140350877194,7.8
04/21/2025,DEN,0,Spencer Jones,LAC,0.5909090909090909,0.8,,13.954954954954957,15.6
04/21/2025,DET,0,Ron Harper Jr.,NYK,0.5714285714285714,0.8,,13.956140350877194,7.8
04/21/2025,NYK,0,Kevin McCullar Jr.,DET,1.0,0.8,,13.660377358490566,9.2
04/21/2025,DET,0,Cole Swider,NYK,0.0,0.0,,13.956140350877194,7.8
04/21/2025,NYK,0,Anton Watson,DET,0.4,0.0,,13.660377358490566,9.2
04/21/2025,NYK,0,OG Anunoby,DET,17.27848101265823,18.6,15.571428571428571,15.666666666666666,17.8
04/21/2025,DET,0,Tobias Harris,NYK,13.35897435897436,15.6,11.529411764705882,14.666666666666666,17.8
04/21/2025,LAC,0,Nicolas Batum,DEN,4.1,9.0,4.0,13.851485148514852,10.2
04/21/2025,DEN,0,Aaron Gordon,LAC,14.849056603773583,22.2,16.444444444444443,13.4375,14.2
04/21/2025,LAC,0,Kobe Brown,DEN,1.0694444444444444,1.0,1.125,13.851485148514852,10.2
04/21/2025,DEN,0,Zeke Nnaji,LAC,2.1904761904761907,0.2,1.9090909090909087,13.4375,14.2
04/21/2025,DEN,0,Hunter Tyson,LAC,1.5952380952380951,0.4,0.7142857142857143,13.4375,14.2
04/21/2025,DEN,0,Vlatko Cancar,LAC,0.8,0.0,3.25,13.4375,14.2
04/21/2025,DET,0,Tolu Smith,NYK,2.0,2.8,,14.666666666666666,17.8
04/21/2025,LAC,0,Ivica Zubac,DEN,16.79268292682927,19.2,13.818181818181818,14.89423076923077,15.4
04/21/2025,LAC,0,Drew Eubanks,DEN,1.9696969696969693,0.8,2.6666666666666665,14.89423076923077,15.4
04/21/2025,NYK,0,Karl-Anthony Towns,DET,22.4,22.2,18.857142857142858,13.575471698113208,14.6
04/21/2025,NYK,0,Precious Achiuwa,DET,6.015873015873016,7.2,6.125,13.575471698113208,14.6
04/21/2025,NYK,0,Mitchell Robinson,DET,4.428571428571429,4.0,4.333333333333333,13.575471698113208,14.6
04/21/2025,DEN,0,Nikola Jokic,LAC,29.52777777777778,23.8,27.666666666666668,12.86,18.2
04/21/2025,NYK,0,Jericho Sims,DET,1.28,0.4,1.375,13.575471698113208,14.6
04/21/2025,DET,0,Jalen Duren,NYK,11.7125,10.4,8.833333333333334,11.85981308411215,8.8
04/21/2025,NYK,0,Ariel Hukporti,DET,0.8888888888888888,2.4,1.8,13.575471698113208,14.6
04/21/2025,DEN,0,DeAndre Jordan,LAC,2.488095238095238,2.4,3.727272727272727,12.86,18.2
04/21/2025,DET,0,Paul Reed,NYK,2.261904761904762,3.2,3.3529411764705883,11.85981308411215,8.8
04/21/2025,DEN,0,Dario Saric,LAC,0.7088607594936709,0.0,3.1,12.86,18.2
04/21/2025,LAC,0,Mo Bamba,DEN,3.878787878787879,2.6,,14.89423076923077,15.4
04/21/2025,LAC,0,Kai Jones,DEN,1.4186046511627908,0.4,,14.89423076923077,15.4
04/21/2025,DEN,0,PJ Hall,LAC,0.7333333333333333,1.4,,12.86,18.2
04/22/2025,IND,0,Tyrese Haliburton,MIL,17.82051282051282,15.2,19.41176470588235,16.504347826086956,19.4
04/22/2025,MIL,0,Damian Lillard,IND,24.73333333333333,19.2,22.53846153846154,16.16822429906542,13.4
04/22/2025,IND,0,T.J. McConnell,MIL,9.098765432098766,8.6,8.705882352941176,16.504347826086956,19.4
04/22/2025,OKC,0,Shai Gilgeous-Alexander,MEM,31.8375,26.4,27.5,15.289473684210526,20.6
04/22/2025,MIL,0,Ryan Rollins,IND,4.783783783783784,4.8,1.0,16.16822429906542,13.4
04/22/2025,MIL,0,Delon Wright,IND,1.3,0.2,3.0,16.16822429906542,13.4
04/22/2025,LAL,0,Luka Doncic,MIN,28.566666666666663,35.0,30.166666666666668,14.892857142857142,18.2
04/22/2025,LAL,0,D'Angelo Russell,MIN,11.966666666666669,10.0,10.5,14.892857142857142,18.2
04/22/2025,MEM,0,Ja Morant,OKC,22.6,21.0,19.8,14.290909090909093,13.8
04/22/2025,MIN,0,Mike Conley,LAL,7.986486486486487,3.8,9.25,14.906542056074766,11.4
04/22/2025,MEM,0,Scotty Pippen Jr.,OKC,9.6,7.4,10.5,14.290909090909093,13.8
04/22/2025,LAL,0,Gabe Vincent,MIN,5.8625,2.2,3.7142857142857135,14.892857142857142,18.2
04/22/2025,LAL,0,Jordan Goodwin,MIN,5.193548387096774,3.0,4.166666666666667,14.892857142857142,18.2
04/22/2025,MIN,0,Bones Hyland,LAL,0.5,0.0,2.75,14.906542056074766,11.4
04/22/2025,MIN,0,Daishen Nix,LAL,0.0833333333333333,0.2,0.0,14.906542056074766,11.4
04/22/2025,IND,0,Quenton Jackson,MIL,3.24,7.0,,16.504347826086956,19.4
04/22/2025,IND,0,RayJ Dennis,MIL,1.3636363636363635,4.6,,16.504347826086956,19.4
04/22/2025,MIL,0,Jamaree Bouyea,IND,1.4166666666666667,3.0,,16.16822429906542,13.4
04/22/2025,MEM,0,Marcus Smart,OKC,8.68421052631579,6.8,,14.290909090909093,13.8
04/22/2025,LAL,0,Quincy Olivari,MIN,0.3333333333333333,0.0,,14.892857142857142,18.2
04/22/2025,MEM,0,Yuki Kawamura,OKC,0.8372093023255814,2.4,,14.290909090909093,13.8
04/22/2025,LAL,0,Austin Reaves,MIN,20.093333333333334,18.0,15.9,14.24375,19.0
04/22/2025,OKC,0,Jalen Williams,MEM,20.69333333333333,23.8,17.9,14.113636363636363,16.6
04/22/2025,MIN,0,Anthony Edwards,LAL,27.121951219512194,28.6,23.727272727272727,14.075581395348838,13.4
04/22/2025,OKC,0,Aaron Wiggins,MEM,11.7875,21.8,11.666666666666666,14.113636363636363,16.6
04/22/2025,MIN,0,Donte DiVincenzo,LAL,11.323076923076924,9.2,9.77777777777778,14.075581395348838,13.4
04/22/2025,IND,0,Andrew Nembhard,MIL,8.69620253164557,7.8,11.066666666666666,14.48076923076923,19.2
04/22/2025,MIL,0,Kevin Porter Jr.,IND,11.303030303030305,15.6,11.5,14.070175438596491,15.2
04/22/2025,MIL,0,Gary Trent Jr.,IND,11.103896103896105,10.2,11.0,14.070175438596491,15.2
04/22/2025,OKC,0,Isaiah Joe,MEM,9.948717948717947,13.4,7.111111111111111,14.113636363636363,16.6
04/22/2025,LAL,0,Max Christie,MIN,8.297872340425531,10.4,3.25,14.24375,19.0
04/22/2025,MIN,0,Nickeil Alexander-Walker,LAL,9.333333333333334,8.0,8.583333333333334,14.075581395348838,13.4
04/22/2025,IND,0,Ben Sheppard,MIL,4.5479452054794525,1.2,3.0,14.48076923076923,19.2
04/22/2025,OKC,0,Cason Wallace,MEM,7.631578947368421,1.4,7.375,14.113636363636363,16.6
04/22/2025,MIL,0,A.J. Green,IND,7.337662337662338,6.6,3.625,14.070175438596491,15.2
04/22/2025,OKC,0,Alex Caruso,MEM,6.107692307692307,6.4,8.0,14.113636363636363,16.6
04/22/2025,MEM,0,Desmond Bane,OKC,19.273972602739725,20.8,15.875,12.73076923076923,10.6
04/22/2025,LAL,0,Shake Milton,MIN,2.230769230769231,3.6,6.75,14.24375,19.0
04/22/2025,MIL,0,Pat Connaughton,IND,3.0,10.2,2.933333333333333,14.070175438596491,15.2
04/22/2025,IND,0,Johnny Furphy,MIL,1.271604938271605,6.4,0.6,14.48076923076923,19.2
04/22/2025,MIL,0,Andre Jackson Jr.,IND,2.761904761904762,3.0,1.4705882352941178,14.070175438596491,15.2
04/22/2025,MIN,0,Terrence Shannon Jr.,LAL,2.121212121212121,0.4,5.333333333333333,14.075581395348838,13.4
04/22/2025,MEM,0,Luke Kennard,OKC,8.166666666666666,4.8,7.6,12.73076923076923,10.6
04/22/2025,LAL,0,Jalen Hood-Schifino,MIN,0.6666666666666666,0.8,1.1666666666666667,14.24375,19.0
04/22/2025,MEM,0,Vince Williams Jr.,OKC,5.6875,3.0,4.25,12.73076923076923,10.6
04/22/2025,MIL,0,Stanley Umude,IND,0.3,0.6,2.0,14.070175438596491,15.2
04/22/2025,MEM,0,John Konchar,OKC,1.5432098765432098,3.0,4.333333333333333,12.73076923076923,10.6
04/22/2025,OKC,0,Ajay Mitchell,MEM,6.256410256410256,5.8,,14.113636363636363,16.6
04/22/2025,MIN,0,Jaylen Clark,LAL,3.055555555555556,1.8,,14.075581395348838,13.4
04/22/2025,OKC,0,Adam Flagler,MEM,1.3,4.2,,14.113636363636363,16.6
04/22/2025,LAL,0,Bronny James,MIN,1.087719298245614,1.4,,14.24375,19.0
04/22/2025,IND,0,Tristen Newton,MIL,0.2727272727272727,0.0,,14.48076923076923,19.2
04/22/2025,MIN,0,Tristen Newton,LAL,0.0,0.0,,14.075581395348838,13.4
04/22/2025,MIL,0,AJ Johnson,IND,1.25,2.6,,14.070175438596491,15.2
04/22/2025,OKC,0,Alex Ducas,MEM,1.0,2.6,,14.113636363636363,16.6
04/22/2025,MIN,0,PJ Dozier,LAL,0.2333333333333333,0.0,,14.075581395348838,13.4
